date 8,date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker patronage,defender patronage,att team id,def team id
20250130,30/01 12:07,4425955,Tobi,1034551,Kho Dor Hei Neb Jhu Krv,4811314,carlton,710519,Ast Ara Ami Hei Dor Axe,20,Axe(11064) Alb(11064) Cai(10154) Vex(10154) Oli(11064),Oli(4727) Mar(6024) Bis(4499) Alb(8870) Axe(7096),183303,36637
20250130,30/01 13:29,4208957,patlacoche,1186100,Axe Mar Seb Kai K'A Krv,4826570,Aquaball,869779,Krv Gal Yas Art The Alb,20,Axe(11064) Alb(11064) Mer(11064) Mar(11064) Oli(11064),Oli(4308) Bis(7026) Fen(7556) Vex(2430) Axe(5651),183303,36637
20250130,30/01 12:25,4425955,Tobi,1143004,Kho Mar Hei Neb Jhu Dan,17266322,Tukasa,917213,Ast Yas Alv May Ara Bis,20,Oli(11064) Alb(11064)  ###  Vex(10154) Cai(10154),Axe(4773) Cai(8518) Mer(3144) Bis(11064) Alb(11064),183303,36637
20250130,30/01 17:21,4389966,Abner,1116104,Axe Drk Seb Neb Ara Zir,4282947,Vorr,1003934,Krv Gal Dan Mor Mar Axe,17,Mar(11064) Oli(11064) Cai(11064) Axe(11064) Bis(11064),Bis(6676) Fen(4054) Cai(6866) Oli(11064) Axe(11064),183303,36637
20250130,30/01 11:23,4868542,stratis,1071704,Kho Dor Ori Seb Isa Aur,4184497,KENT6,1057699,Dan Neb Ori Aug Aid Kho,10,###  Mer(11064) Alb(10672) Axe(11064) Cai(11064),Cai(11064)  ###  Bis(11064) Alb(11064) Kho(11064),183303,36637
20250130,30/01 17:25,4389966,Abner,1183191,Axe Faf Pho Mor Jud Krv,4184497,KENT6,1057699,Dan Neb Ori Aug Aid Kho,1,Mar(11064) Mer(11064) Oli(11064) Axe(11064) Bis(11064),Cai(11064)  ###  Bis(11064) Alb(11064) Kho(11064),183303,36637
20250129,29/01 14:49,4668830,TrumpReturns,1123918,Axe Fac Jor Kai K'A Aur,4212955,J.B.,1097504,Krv Cel Isa Jhu Neb Axe,20,Mar(9018) Axe(11064) Bis(11064) Vex(11064) Cai(11064),Oli(11064) Kho(11064) Mar(6327) Alb(11064) Cai(6327),183303,46347
20250129,29/01 16:43,4389966,Abner,1132106,Alb Mar Jor Jud Ara Zir,4302359,Kahn,908823,Krv May Kei Mor Pho Alb,20,Axe(11064) Oli(11064) Bis(11064) Mar(11064) Fen(10097),###   ###  Alb(11064)  ###   ###,183303,46347
20250129,29/01 18:31,4454896,Team D,1117431,Axe Hel Aug Ori Neb Aur,4398340,Desperados,1128200,Krv K'A Yas Dan The Axe,20,Mer(7394) Kho(11064) Axe(11064)  ###  Cai(11064),Oli(11064) Mar(10184) Alb(11064) Cai(10877) Axe(11064),183303,46347
20250129,29/01 18:20,23402789,Ragto,1133405,Alb Dor Aug Ori Neb Dan,4451506,Argo,1136552,Krv Yas Kei Mor Mar Alb,20,Mer(10252) Axe(11064) Bis(11064)  ###  Cai(10686),Alb(11064) Cai(11064) Fen(11064) Axe(11064) Oli(8523),183303,46347
20250129,29/01 18:32,4454896,Team D,1117431,Axe Hel Aug Ori Neb Aur,4489790,Ap4ihh,1081388,Gal K'A Yas Dan The Axe,20,Mer(7394) Kho(11064) Axe(11064)  ###  Cai(11064),Oli(11064) Fen(6894) Alb(10154) Cai(7158) Axe(11064),183303,46347
20250129,29/01 14:01,4750576,NoCanDo,971152,Axe Mar Iri Isa Ara Krv,4581584,КоТ,1062274,Krv Kei Mor Ori Hel Alb,20,###  Bis(9428) Axe(10378) Mar(9018) Oli(11064),Bis(5683) Fen(9018) Oli(11064) Mer(11064) Axe(11064),183303,46347
20250129,29/01 12:26,4868542,stratis,1002843,Kho Pol Aug Ori Mor Aur,4598759,Rompehuesos,1165495,Ruf Kay Yas Dan The Oli,20,Kho(11064) Alb(10644) Mer(11064) Axe(11064) Cai(11064),Oli(11064) Bis(11064) Cai(11064) Fen(11064) Axe(11064),183303,46347
20250129,29/01 13:56,4750576,NoCanDo,1121628,Axe Pho Iri Cel Mor Dan,4742986,Ojo,1072571,Krv Yas Kei Mor Mar Axe,20,Kho(10154) Bis(9428) Axe(10378) Oli(11064) Cai(11064),Alb(11064) Cai(11064) Fen(11064) Axe(11064) Oli(11064),183303,46347
20250129,29/01 16:49,4668830,TrumpReturns,1123950,Axe Fac Jor Kai K'A Aur,4781852,BaianoTheBest,1123747,Krv Yas Dan Seb Mar Axe,20,Bis(11064) Oli(9018) Axe(11064) Vex(11064) Cai(11064),Oli(10154) Alb(10154) Cai(10154)  ###  Axe(10154),183303,46347
20250129,29/01 18:20,23402789,Ragto,1133405,Alb Dor Aug Ori Neb Dan,4846016,RCZ,1118264,Ast Kei Jor Ori Mar Fen,20,Mer(10252) Axe(11064) Bis(11064)  ###  Cai(10686),Bis(11064) Fen(11064) Oli(6676) Mar(11064) Axe(11064),183303,46347
20250129,29/01 15:50,4425955,Tobi,1032567,Axe Dor Hei Neb Jhu Krv,11089917,КИЯНИН,1064851,Ruf Dan Neb Seb Dor Axe,20,Axe(11064) Alb(11064) Cai(10154) Vex(10154) Oli(11064),Oli(5227) Fen(10154) Cai(4773) Alb(11064) Axe(11064),183303,46347
20250129,29/01 18:35,4868542,stratis,991503,Kho Pol Aug Ori Jud Aur,11709089,Imperators,1148975,Zir And Cel Drk Pep Axe,20,Kho(11064) Alb(10644) Mer(11064) Mar(11064) Cai(11064),Bis(8108) Oli(9018) Kho(6975) Cai(8108) Mar(11064),183303,46347
20250129,29/01 15:12,4425955,Tobi,1067037,Kho Dor Hei Neb Jhu Ast,4463630,Jirisan,1151344,Krv Yas Kei Cel Mar Axe,14,Axe(11064) Alb(11064) Cai(10154) Vex(10154) Oli(11064),Oli(11064) Cai(11064) Fen(11064) Mer(9018) Axe(11064),183303,46347
20250129,29/01 20:32,4542929,Astro,1042629,Axe Mar Seb Isa Mor Krv,4463630,Jirisan,1151344,Krv Yas Kei Cel Mar Axe,6,Axe(11064) Alb(11064) Mar(9428)  ###  Oli(11064),Oli(11064) Cai(11064) Fen(11064) Mer(9018) Axe(11064),183303,46347
20250128,28/01 17:39,23402789,Ragto,1132278,Alb Dor Iri Hei Mor Krv,4181297,JimGlatze 2,964604,Ruf And Seb Hei Iri Alb,20,Mer(10252) Bis(11064) Alb(11064) Axe(11064) Oli(11064),Alb(11064) Fen(7019) Oli(6916) Axe(6988) Bis(6894),183303,37509
20250128,28/01 14:41,4668830,TrumpReturns,838402,Axe Dor Aug Ori Neb Aur,4555939,Kilkenny,909662,Krv Yas Dan The Mar Oli,20,Axe(11064) Alb(11064) Bis(11064)  ###  Cai(11064),Oli(11064) Alb(11064) Fen(8402) Mer(6676) Axe(5766),183303,37509
20250128,28/01 15:57,4425955,Tobi,1061167,Kho Dor Hei Neb Jhu Ast,4585981,Garfield,907341,Ast Gal Ara Gin Pho Oli,20,Mer(5153) Alb(11064) Cai(10154) Vex(10154) Oli(11064),Oli(8518)  ###   ###  Fen(6779)  ###,183303,37509
20250128,28/01 13:21,4454896,Team D,1114915,Axe Hel Aug Ori Neb Aur,4680915,Team WEGO,1064144,Krv Gal Yas Mor The Axe,20,Mer(7394) Kho(11064) Axe(11064)  ###  Cai(11064),Alb(10154) Oli(6971) Fen(3620) Axe(11064) Mar(3144),183303,37509
20250128,28/01 16:03,4389966,Abner,1167881,Alb Mar Pho Mor Yas Krv,4851844,Blacky,1098423,Krv Yas Dan Jhu Mar Alb,20,Axe(11064) Mer(11064) Oli(11064) Cai(11064) Bis(11064),Alb(11064) Cai(9020) Fen(5397) Vex(4487) Oli(9428),183303,37509
20250128,28/01 18:03,4868542,stratis,989823,Kho Pol Aug Ori Jud Aur,10993884,Xiombad,1160777,Ast Yas Seb Gin Mar Axe,20,Kho(11064) Alb(10420) Mer(11064) Mar(11064) Cai(11064),Bis(7804) Alb(11064) Oli(11064) Fen(9018) Axe(11064),183303,37509
20250128,28/01 17:41,23402789,Ragto,1133268,Axe Dor Aug Ori Neb Dan,16036126,Nani,1103905,Krv K'A Yas Dan Mar Axe,20,Mer(10252) Axe(11064) Bis(11064)  ###  Cai(10686),Oli(10154) Fen(5683) Alb(11064) Cai(5025) Axe(11064),183303,37509
20250128,28/01 18:18,4868542,stratis,1136449,Kho Hel Dor Ori Neb Aur,20923405,Seelenjaeger,1152652,Ast Yas Jhu Neb Mar Oli,20,Kho(11064) Axe(11064) Mer(11064)  ###  Cai(11064),Bis(9428) Fen(11064) Alb(11064) Cai(9428) Oli(11064),183303,37509
20250128,28/01 14:25,4454896,Team D,1122551,Kho Hel Aug Ori Neb Dan,20930588,Gandolf,980160,Aur Jul And Yas Mar Oli,20,Mer(7394) Kho(11064) Axe(11064)  ###  Cai(11064),Mer(4594) Bis(4864) Fen(4756) Cai(5372) Oli(11064),183303,37509
20250128,28/01 13:43,4668830,TrumpReturns,1123843,Axe Fac Jor Kai K'A Aur,20946340,'0935,1053207,Ruf Dan Seb Iri Mar Cai,20,Mar(9018) Axe(11064) Bis(11064) Vex(11064) Cai(11064),Oli(6676) Cai(11064) Alb(11064) Bis(9531) Axe(9018),183303,37509
20250128,28/01 15:55,4425955,Tobi,941457,Bis Dor Hei Neb Isa Ast,45392471,.932,1055986,Aur Dan Seb Iri Mar Cai,20,Mer(5153) Alb(11064) Cai(10154) Oli(11064) Axe(11064),Cai(11064) Fen(7394) Alb(10154) Bis(8124) Axe(9018),183303,37509
20250128,28/01 15:51,4208957,patlacoche,1186100,Axe Mar Seb Kai K'A Krv,47186021,Blue,1143716,Ast Yas Isa Jhu Mar Axe,20,Axe(11064) Alb(11064) Mer(11064) Mar(11064) Oli(11064),Oli(11064) Cai(11064) Mar(9018) Alb(11064) Axe(11064),183303,37509
20250128,28/01 15:49,4208957,patlacoche,1186100,Axe Mar Seb Kai K'A Krv,55672903,JAM,1094507,Yas Ara Mor Jhu Mar Alb,20,Axe(11064) Alb(11064) Mer(11064) Mar(11064) Oli(11064),Alb(11064) Mar(6676) Axe(11064) Vex(10154) Oli(6676),183303,37509
20250128,28/01 14:25,4750576,NoCanDo,1078274,Axe Pho Iri Seb Neb Dan,56946152,Speedy Gonzales,1032380,Krv K'A Dan Mor Iri Oli,20,Axe(10378) Bis(9428) Alb(10854) Cai(11064) Fen(8332),Alb(2534) Mar(2494) Fen(2494) Oli(9622) Bis(9504),183303,37509
20250127,27/01 11:50,4668830,TrumpReturns,1132605,Axe Fac Jor Seb K'A Aur,4347766,Grolabar,1056089,Ara Dan Neb Seb Ori Axe,20,Bis(11064) Axe(11064) Alb(11064) Vex(11064) Cai(11064),Mar(8742) Cai(4773)  ###  Oli(11064) Axe(11064),183303,38806
20250127,27/01 13:45,4208957,patlacoche,1186100,Axe Mar Seb Kai K'A Krv,4415886,TAKAYUU,1054108,Krv K'A Yas Ori Mar Oli,20,Axe(11064) Alb(11064) Mer(11064) Mar(11064) Oli(11064),Oli(11064) Fen(4198) Alb(7422) Bis(4729) Axe(11064),183303,38806
20250127,27/01 13:23,4454896,Team D,1071640,Kho Aid Seb Jhu Isa Aur,4634885,Noyo,1141699,Aur Seb Ori Aug Dor Kho,20,Kho(11064) Fen(6063) Alb(11064) Oli(11064) Cai(11064),Cai(11064) Alb(11064) Axe(11064) Kho(11064) Mer(11064),183303,38806
20250127,27/01 17:10,4868542,stratis,1046549,Kho Aug Ori Neb Mor Aur,4820170,Butch,1073394,Ruf Ara Neb Hei Aid Oli,20,Alb(10406) Mer(11064)  ###  Axe(11064) Cai(11064),Bis(11064) Mar(11064) Cai(11064) Alb(11064) Mer(11064),183303,38806
20250127,27/01 14:43,4292840,Mangas,1143935,Cai LaC Seb Neb Yas Krv,4835200,LindaMax,1056697,Yas Jhu Neb Seb Mar Axe,20,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Alb(11064) Fen(7804) Cai(7916) Oli(7804) Axe(11064),183303,38806
20250127,27/01 17:55,4587443,Momi,1177911,Axe Mar Isa Mor Yas Krv,4857948,Dlaister,1056697,Yas Jhu Neb Seb Mar Axe,20,Oli(11064) Mar(11064) Axe(11064) Cai(11064) Bis(11064),Alb(11064) Fen(7804) Cai(7916) Oli(7804) Axe(11064),183303,38806
20250127,27/01 16:28,4454896,Team D,1079505,Axe Aid Aug Ori Neb Aur,8607691,Drug addiction,1115016,Krv Dan Seb Iri Mar Kho,20,Alb(11064) Kho(11064) Axe(11064)  ###  Cai(11064),Oli(11064) Cai(11064) Alb(11064) Bis(4782) Axe(11064),183303,38806
20250127,27/01 17:23,4668830,TrumpReturns,1143194,Axe Fac Seb Kai K'A Aur,20927731,gabacho,1088121,Dan Mor Seb Iri Mar Axe,20,Bis(11064) Alb(11064) Axe(11064) Vex(11064) Cai(11064),Fen(2392) Oli(11064) Alb(11064) Bis(11064) Axe(11064),183303,38806
20250127,27/01 17:07,4868542,stratis,1053440,Kho Aug Ori Seb Isa Aur,4453006,Flat,1068258,Dan Neb Ori LaC Aug Kho,18,Alb(10406) Mer(11064) Oli(9461) Axe(11064) Cai(11064),Fen(11064) Cai(11064) Mer(11064) Vex(7804) Axe(11064),183303,38806
20250127,27/01 12:19,4292840,Mangas,1143935,Cai LaC Seb Neb Yas Krv,4818005,Team 4818005,1044487,Ara Mor Pho Pol Mar Axe,18,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Mar(11064) Oli(11064) Mer(11064) Kho(4773) Axe(11064),183303,38806
20250127,27/01 16:04,4712527,HRCAK,1096445,Oli Mar Mor Dan Yas Aur,4818005,Team 4818005,1044487,Ara Mor Pho Pol Mar Axe,2,Oli(11064) Axe(11064) Fen(11064) Alb(11064) Cai(11064),Mar(11064) Oli(11064) Mer(11064) Kho(4773) Axe(11064),183303,38806
20250127,27/01 18:15,4587443,Momi,1162483,Axe Mar Neb Jhu Isa Krv,20927669,Hi-Ji,1095640,Aur Ast Cel Iri Mar Axe,0,Axe(11064) Cai(11064) Fen(11064) Mar(11064) Bis(11064),Cai(9428) Oli(8332) Mer(9428) Alb(9538) Axe(10378),183303,38806
20250125,25/01 12:06,4868542,stratis,1037022,Kho Aug Ori Seb Mor Aur,4162493,GALLICA,1189934,Ruf Ish Ara Dan Mar Axe,20,Alb(10238) Mer(11064) Fen(6921) Axe(11064) Cai(11064),Bis(10154) Fen(11064) Mar(10154) Cai(11064) Axe(11064),183303,36766
20250125,25/01 16:28,4668830,TrumpReturns,1120544,Axe Iri Seb K'A Ast Aur,4255738,Harrier,1108555,Qin Isa Seb LaC Aid Kho,20,Bis(11064) Alb(11064) Vex(11064) Oli(9018) Cai(11064),Cai(11064) Oli(11064) Alb(11064) Mar(8108) Kho(11064),183303,36766
20250125,25/01 16:34,4668830,TrumpReturns,1146739,Axe Fac Seb K'A Ast Aur,4320322,Adam121,1082157,Dan Isa Neb Seb Iri Axe,20,Axe(11064) Alb(11064) Vex(11064) Oli(9018) Cai(11064),Cai(11064) Mar(11064)  ###  Alb(11064) Oli(11064),183303,36766
20250125,25/01 14:44,4208957,patlacoche,1193734,Axe Mar Seb Dan K'A Krv,4450374,NoOne,1154010,Dan Kei Isa Seb Jet Axe,20,Axe(11064) Alb(11064) Cai(11064) Mar(11064) Oli(11064),Cai(11064) Fen(11064) Oli(9439) Alb(11064) Axe(11064),183303,36766
20250125,25/01 13:54,23402789,Ragto,1135130,Alb Dor Iri Hei Mor Krv,4482917,Team ZERO-YEN,1180844,Ruf Isa Jhu Seb Mar Kho,20,Axe(11064) Bis(11064) Cai(10686) Oli(11064) Alb(11064),Oli(11064) Mar(11064) Fen(11064) Alb(11064) Axe(11064),183303,36766
20250125,25/01 15:47,4454896,Team D,1130994,Axe Jet Ori Seb Neb Dan,4552957,Skeggia,1155458,Krv Ish Mor Seb Faf Axe,20,Axe(11064) Kho(11064) Alb(11064)  ###  Cai(11064),Bis(11064) Fen(11064) Axe(11064) Alb(11064) Mar(11064),183303,36766
20250125,25/01 16:57,4425955,Tobi,1063318,Kho Dor Hei Neb Jhu Ast,4584215,Team F Covid,1051178,Dan Mor Cel Isa Iri Axe,20,Axe(11064) Alb(11064) Cai(10154) Vex(10154) Oli(11064),Cai(11064) Axe(11064) Bis(6676) Mar(6676) Oli(11064),183303,36766
20250125,25/01 17:13,4411565,СКАРАБЕЙ,1155913,Axe Mar Seb Yas K'A Ast,4684732,Team Diabolic,1114247,Ara Dan Isa Seb The Axe,20,Axe(11064) Alb(11064) Cai(11064) Fen(11064) Oli(10811),Mar(11064) Cai(11064) Oli(11064) Alb(9540) Axe(11064),183303,36766
20250125,25/01 15:29,4868542,stratis,1051124,Kho Aug Ori Seb Isa Aur,4816145,Team 4816145,1101743,Dan Isa Neb Ori Aug Kho,20,Alb(10238) Mer(11064) Fen(6921) Axe(11064) Cai(11064),Cai(11064) Oli(11064)  ###  Axe(11064) Alb(11064),183303,36766
20250125,25/01 21:16,4712527,HRCAK,1096445,Oli Mar Mor Dan Yas Aur,4828168,Team 4828168,1033092,Ruf Kei Neb Hei Mar Kho,20,Oli(11064) Axe(11064) Fen(11064) Alb(11064) Cai(11064),Oli(11064) Vex(8252) Cai(11064) Alb(11064) Axe(11064),183303,36766
20250125,25/01 16:13,23402789,Ragto,1131951,Alb Dor Iri Hei Mor Krv,20923407,Shiri,1098253,Dan Neb Hei Iri Dor Kho,20,Mer(10252) Bis(11064) Axe(11064) Oli(11064) Alb(11064),Cai(11064)  ###  Alb(11064) Oli(11064) Mer(11064),183303,36766
20250125,25/01 15:45,4454896,Team D,1074933,Axe Aid Aug Ori Neb Aur,20923589,Dropped,1098418,Kay Dan Ami Seb Aid Axe,20,Mer(7130) Kho(11064) Axe(11064)  ###  Cai(11064),Alb(11064) Cai(11064) Oli(11064) Fen(9428) Mer(9428),183303,36766
20250124,24/01 12:40,4868542,stratis,1049055,Kho Aug Ori Seb Isa Aur,16033527,Sven,1130412,Dan Neb Ori Aug Dor Kho,20,Alb(10210) Mer(11064) Fen(6921) Oli(9461) Cai(11064),Cai(11064)  ###  Axe(11064) Kho(11064) Mer(11064),183303,60364
20250124,24/01 17:43,23402789,Ragto,1087792,Kho Dor Aug Ori Neb Dan,27077711,infinity,1175275,Dan Neb Ori LaC Aug Kho,20,Mer(10252) Axe(11064) Bis(11064)  ###  Cai(10686),Cai(11064)  ###  Mar(11064) Vex(11064) Alb(11064),183303,60364
20250124,24/01 14:07,4668830,TrumpReturns,1067165,Axe Mar Jor Seb Jhu Yas,52502484,Xiao,1090416,Ruf Ami Neb Hei Pol Kho,20,Oli(9018) Axe(11064) Alb(11064) Vex(11064) Cai(11064),Oli(11064) Bis(11064) Cai(11064) Axe(11064) Mar(11064),183303,60364
20250124,24/01 19:49,4411696,Feinripp,1043357,Axe Dor Jor Seb Neb Jhu,52502664,Avalanche,1186738,Ruf Ami Neb Hei Pol Kho,20,Mer(8640) Axe(11064) Alb(11064) Cai(11064) Fen(11064),Oli(11064) Axe(11064) Cai(11064) Alb(11064) Mar(11064),183303,60364
20250124,24/01 15:56,4411696,Feinripp,1043357,Axe Dor Jor Seb Neb Jhu,9230171,Brovka,1181356,Aur Ruf Ami Hei Pol Kho,10,Mer(8640) Axe(11064) Alb(11064) Cai(11064) Fen(11064),Cai(11064) Oli(11064) Axe(11064) Alb(11064) Kho(11064),183303,60364
20250124,24/01 14:41,4668830,TrumpReturns,1095411,Axe Fac Jor Kai K'A Ast,9230171,Brovka,1181356,Aur Ruf Ami Hei Pol Kho,10,Mar(9018) Axe(11064) Bis(11064) Vex(11064) Oli(9018),Cai(11064) Oli(11064) Axe(11064) Alb(11064) Kho(11064),183303,60364
20250124,24/01 12:40,4868542,stratis,1049055,Kho Aug Ori Seb Isa Aur,27077711,infinity,1175275,Dan Neb Ori LaC Aug Kho,0,Alb(10210) Mer(11064) Fen(6921) Oli(9461) Cai(11064),Cai(11064)  ###  Mar(11064) Vex(11064) Alb(11064),183303,60364
20250123,23/01 14:40,4292840,Mangas,1143174,Cai LaC Seb Neb Yas Krv,4193180,DecanU,1097983,Ast K'A Jor Fac Mar Axe,20,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Oli(11064) Fen(11064) Axe(11064) Mar(11064)  ###,183303,37470
20250123,23/01 15:52,23402789,Ragto,1087292,Kho Dor Aug Ori Neb Dan,4196810,ThinIce,1077722,Ast Dan Seb Iri Dor Axe,20,Mer(10252) Axe(11064) Bis(11064)  ###  Cai(10686),Axe(11064) Cai(11064) Alb(11064) Oli(11064) Mer(6327),183303,37470
20250123,23/01 16:41,4454896,Team D,1100867,Axe Jet Aug Ori Neb Dan,4289903,Nabonit,1039812,Ruf Ami Hei LaC Mar Kho,20,Axe(11064) Alb(11064) Mar(11064)  ###  Cai(11064),Bis(11064) Axe(11064) Alb(11064) Mar(11064) Oli(11064),183303,37470
20250123,23/01 16:36,4868542,stratis,985446,Kho Pol Aug Ori Jud Aur,4389966,Abner,1181135,Krv Jud Mor Pho Faf Axe,20,Mar(11064) Alb(10042) Mer(11064) Kho(11064) Cai(11064),Bis(11064) Axe(11064) Oli(11064) Mer(11064) Mar(11064),183303,37470
20250123,23/01 16:42,4668830,TrumpReturns,1036207,Axe Fac Jor Seb Neb Jhu,4397121,jiw,1041098,Ruf Ami Neb Hei Mar Axe,20,Mar(9018) Axe(11064) Alb(11064) Cai(11064) Vex(11064),Bis(6327) Axe(11064) Cai(11064) Alb(11064) Oli(11064),183303,37470
20250123,23/01 15:54,23402789,Ragto,1087292,Kho Dor Aug Ori Neb Dan,4505365,Kros,1166775,Dan Seb Aug Aid Iri Kho,20,Mer(10252) Axe(11064) Bis(11064)  ###  Cai(10686),Cai(11064) Oli(11064) Alb(11064) Kho(11064) Bis(11064),183303,37470
20250123,23/01 14:42,4292840,Mangas,1143174,Cai LaC Seb Neb Yas Krv,4861115,Team Rocket,983541,Ara Neb Hei Iri Dor Kho,20,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Mar(11064) Cai(11064) Alb(11064) Bis(5683) Axe(9512),183303,37470
20250123,23/01 16:43,4454896,Team D,1073972,Axe Aid Aug Ori Neb Aur,6131234,Cornelius,975734,Dan Neb Seb Hei Mar Axe,20,Mer(6866) Kho(11064) Axe(11064)  ###  Cai(11064),Cai(5683)  ###  Oli(11064) Alb(11064) Axe(11064),183303,37470
20250123,23/01 17:39,4411565,СКАРАБЕЙ,1155644,Axe Mar Seb Yas K'A Ast,31634503,Fenrigul,1127193,Ast K'A Seb Ori Mar Axe,17,Axe(11064) Alb(11064) Cai(11064) Fen(11064) Oli(10811),Oli(11064) Fen(11064) Alb(11064) Kho(9428) Axe(11064),183303,37470
20250123,23/01 17:54,4668830,TrumpReturns,1082814,Axe Iri Seb Isa Ast Aur,28917975,Jiin68777,1007869,Dan Neb Ori Aug Dor Kho,13,Bis(11064) Alb(11064) Oli(9018) Axe(11064) Cai(11064),Cai(11064)  ###  Mer(9428) Alb(11064) Axe(11064),183303,37470
20250123,23/01 12:08,4712527,HRCAK,1174002,Oli Mar Jhu Cel Yas Aur,4690321,The Old Man,993569,Dan Isa Neb Hei Mar Axe,11,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Cai(8490) Oli(11064)  ###  Alb(11064) Axe(11064),183303,37470
20250123,23/01 12:06,4712527,HRCAK,1174002,Alb Mar Jhu Cel Yas Aur,4690321,The Old Man,993569,Dan Isa Neb Hei Mar Axe,9,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Cai(8490) Oli(11064)  ###  Alb(11064) Axe(11064),183303,37470
20250123,23/01 19:10,4542929,Astro,1042327,Axe Mar Seb Isa Mor Krv,4651490,Spike,1020698,Ast Ish Neb Seb Faf Axe,7,Axe(11064) Alb(10826) Mar(9428)  ###  Oli(11064),Oli(11064) Fen(9692) Cai(9692) Alb(9692) Mar(9692),183303,37470
20250123,23/01 12:28,4868542,stratis,1096681,Kho Dor Aug Ori Neb Aur,28917975,Jiin68777,1007869,Dan Neb Ori Aug Dor Kho,7,Axe(11064) Alb(10000) Mer(11064)  ###  Cai(11064),Cai(11064)  ###  Mer(9428) Alb(11064) Axe(11064),183303,37470
20250123,23/01 16:22,4507528,Zugami,1023697,Alb Mar Neb Jhu Isa Krv,31634503,Fenrigul,1127193,Ast K'A Seb Ori Mar Axe,3,Axe(11064) Cai(8501) Fen(11064) Mar(5856) Oli(11064),Oli(11064) Fen(11064) Alb(11064) Kho(9428) Axe(11064),183303,37470
20250123,23/01 18:06,4411565,СКАРАБЕЙ,1155644,Axe Mar Seb Yas K'A Ast,24635749,Jorgen,1193466,Krv K'A Yas Mor Mar Axe,0,Axe(11064) Alb(11064) Cai(11064) Fen(11064) Oli(10811),Alb(11064) Fen(11064) Cai(11064) Oli(11064) Axe(11064),183303,37470
20250122,22/01 14:40,4587443,Momi,1173958,Axe Mar Isa Mor Dan Krv,4181126,Сварог,1158987,Aur Kri Cel Seb Lrs Axe,20,Oli(11064) Mar(11064) Axe(11064) Cai(11064) Bis(11064),Cai(11064) Mer(11064) Axe(11064) Alb(11064) Kho(11064),183303,38247
20250122,22/01 16:50,4454896,Team D,1088583,Axe Seb Jhu Isa Ast Aur,4231064,SASh,1042983,Dan Neb Ori Aug Dor Kho,20,Fen(6063) Vex(6676) Oli(11064) Axe(11064) Cai(11064),Fen(11064) Cai(11064) Mer(11064) Alb(11064) Axe(11064),183303,38247
20250122,22/01 17:53,4868542,stratis,1070944,Kho Hel Aug Ori Isa Aur,4362648,Oberon,1108647,Yas Seb Ori Iri Hel Axe,20,Axe(11064) Alb(10000) Mer(11064) Mar(11064) Cai(11064),Cai(11064) Alb(11064) Mar(11064) Oli(11064) Axe(11064),183303,38247
20250122,22/01 18:35,4292840,Mangas,1143174,Cai LaC Seb Neb Yas Krv,4816643,Katrin,1095253,And Isa Jhu Seb Mar Axe,20,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Fen(11064) Oli(11064) Alb(11064)  ###  Axe(11064),183303,38247
20250122,22/01 17:34,23402789,Ragto,1129999,Alb Iri Neb Mor Kei Krv,4820676,Onkel Wowa,1115854,Ruf Ami Neb Seb Hei Axe,20,Alb(11064) Cai(10686) Axe(11064) Fen(7804) Oli(11064),Axe(11064) Oli(11064) Cai(11064) Fen(11064) Alb(11064),183303,38247
20250122,22/01 17:30,23402789,Ragto,1131496,Alb Dor Iri Hei Mor Krv,4825751,Falcon Nix,1177599,Dan Neb Seb Hei Iri Axe,20,Mer(10252) Bis(11064) Axe(11064) Oli(11064) Alb(11064),Cai(11064)  ###  Alb(11064) Axe(11064) Bis(5417),183303,38247
20250122,22/01 16:22,4425955,Tobi,1022326,Axe Dor Hei Neb Jhu Krv,5479702,Dad dancer,1147834,Dan Mor Seb LaC Iri Axe,20,Axe(11064) Alb(11064) Cai(10154) Vex(8110) Oli(11064),Cai(11064) Axe(11064) Oli(11064) Mar(9020) Alb(11064),183303,38247
20250122,22/01 16:12,4750576,NoCanDo,1023693,Axe Faf Seb Cel Dan Yas,6132268,Chuvak64,1137946,Krv Yas Isa Seb Mar Axe,20,Oli(11064) Alb(10574) Axe(10378) Cai(11064) Fen(8332),Bis(11064) Cai(11064) Oli(11064) Alb(11064) Axe(11064),183303,38247
20250122,22/01 16:35,4868542,stratis,1024622,Kho Pol Aug Ori Ara Aur,11460409,Уникум,1156571,Dan Neb Hei Ori Aid Kho,20,Kho(11064) Alb(10000) Mer(11064) Mar(11064) Cai(11064),Cai(11064)  ###  Alb(11064) Kho(11064) Mer(9930),183303,38247
